eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
151.04,63.67868777000002,3878,0.0022250860849624757,0.018806838989257814,0.5430795010179281,-0.0023436483499608583,0.01735051057767123,0.7272351471707225,32,65536,541.7972629,2097152
135.0,65.86207511,3891,0.0023265207686313863,0.020029640197753905,0.5175570564344525,-0.002390348849075963,0.02018072257633321,0.7033501570113003,33,67584,558.6397453,2162688
205.66,102.44481250999999,3893,0.0023143433153840114,0.019711112976074217,0.49150201184675096,-0.0024712059996090828,0.021612536656903103,0.7131816719658672,34,69632,575.4747113999999,2228224
247.34,124.91540409000001,3907,0.0022527949309533034,0.019255638122558594,0.46672373041510584,-0.0023743383106193507,0.02122655338025652,0.7076166262850165,35,71680,592.2496844,2293760
253.45,135.90542653000003,3834,0.0022322678617325434,0.019183921813964843,0.44311947701498866,-0.002392172240797663,0.01871815131162293,0.6881825211457908,36,73728,609.3417943,2359296
265.23,145.27550781999997,3899,0.0022277399781649113,0.019116592407226563,0.4197670574299991,-0.002463107601943193,0.01920469502802007,0.7038749908097088,37,75776,626.1477757,2424832
250.13,145.93345374,3875,0.0022785767316694135,0.019455146789550782,0.3953951710835099,-0.0024247814322734484,0.019836518302327022,0.6824721790850162,38,77824,643.061349,2490368
285.69,174.76331677,3910,0.0023488965121272755,0.020624732971191405,0.37262995410710575,-0.0024680610024006453,0.022164074674947187,0.6782632177695632,39,79872,659.8226059,2555904
246.96,174.62530930999998,3938,0.002256464304719396,0.019594764709472655,0.3528066587634385,-0.0024135777457559016,0.02083086362690665,0.7171022980473936,40,81920,676.4656804,2621440
333.88,236.4037874,3921,0.002335149625907075,0.020451736450195313,0.33214366203173995,-0.0024878511700080707,0.02340416153892875,0.7101605316624046,41,83968,693.1793097,2686976
372.06,275.95813689,3870,0.0023953234870253168,0.020991706848144533,0.3110438453964889,-0.0024820476941386006,0.023532305721892043,0.7325665278360247,42,86016,710.1147298,2752512
329.23,254.77007091000004,3920,0.0023103799487183677,0.020535659790039063,0.29298326233401895,-0.002442397902996163,0.024694071436533703,0.7232079519890249,43,88064,726.8318618,2818048
337.24,274.94131789000005,3922,0.0022696235998916257,0.020232009887695312,0.2758938570506871,-0.002428798348228156,0.027609883435070516,0.7281692536082118,44,90112,743.5426970999999,2883584
397.47,336.92262025,3973,0.0024303390280377424,0.02192554473876953,0.2582179632037878,-0.002486936767672887,0.024660341785056515,0.7590247453190386,45,92160,760.0367527,2949120
415.3,386.60741816000007,3988,0.002365123952518442,0.021208572387695312,0.24028273313306273,-0.0025293534898082727,0.02910792579059489,0.7567725558765233,46,94208,776.4703678999999,3014656
461.78,431.00231216,3979,0.002578713324351857,0.024161720275878908,0.2229592150542885,-0.00266414231446106,0.026717906404519452,0.7795911560300738,47,96256,792.9398517,3080192
420.99,438.8895014300001,3993,0.002480050222300435,0.023160552978515624,0.20699522835202516,-0.0025050198659300805,0.02872906937263906,0.7777651980053634,48,98304,809.3512039999999,3145728
423.68,461.9717574,3986,0.0023446033932577716,0.020963287353515624,0.189639143506065,-0.002392502536531538,0.030991024116519838,0.769994789827615,49,100352,825.7909313,3211264
516.85,546.57183729,3921,0.002522226143958494,0.023148727416992188,0.17249606177210808,-0.0025115299199569563,0.029401240730658175,0.8006750417407602,50,102400,842.5040558,3276800
533.2,615.2163904700001,3955,0.002628952915933124,0.025116920471191406,0.1574936537537724,-0.002648502300871769,0.03028369777603075,0.7848679234273732,51,104448,859.0751606,3342336
582.24,676.57992411,3998,0.0027793412234952872,0.02652740478515625,0.14289051108062267,-0.0025737433330505154,0.028303391783265398,0.813610315695405,52,106496,875.4654022,3407872
638.02,807.97355293,3984,0.00267118691698275,0.025146484375,0.127578142657876,-0.0024803858446830417,0.028886547399451956,0.8002022224944085,53,108544,891.9127678,3473408
650.59,824.08591326,3983,0.0025043638950085095,0.023374366760253906,0.11173668610863388,-0.0023875263577792794,0.027805486199213192,0.8366313126403838,54,110592,908.3657493999999,3538944
648.16,890.0629659,3908,0.0025991814269568786,0.02463817596435547,0.09733183155767619,-0.0025450908884522504,0.030133396794553846,0.820365343755111,55,112640,925.1342791999999,3604480
602.78,845.7752396200001,3989,0.002580138916838357,0.024314689636230468,0.08409723970107734,-0.0024243653315352276,0.03150689594331198,0.8102750022429973,56,114688,941.5617631,3670016
672.35,941.9131547300001,3994,0.002746380155872568,0.026712799072265626,0.07195450901053846,-0.00260753229886177,0.026173092349199577,0.8658890542574227,57,116736,957.9709012,3735552
663.28,951.75862907,3984,0.002808068811952976,0.027297019958496094,0.0600453682243824,-0.0026541604929661844,0.0314089861640241,0.8362780761905014,58,118784,974.4203712999999,3801088
623.82,972.0189703600001,3990,0.002791271788993869,0.02792224884033203,0.04888013545423746,-0.002605370164019405,0.03474275874905288,0.7707145421300083,59,120832,990.8438976,3866624
678.47,1077.61714751,3989,0.0027139833058073604,0.026212120056152345,0.036764586344361305,-0.0024285365856485442,0.03290725944098085,0.7888264983892441,60,122880,1007.2703226,3932160
696.03,1153.88875024,3983,0.0028441513329590775,0.027481269836425782,0.023414431372657418,-0.0024794605134957235,0.030044637579703704,0.7665163807570934,61,124928,1023.7234921999999,3997696
686.13,1136.2668175899996,3995,0.0028012719383629127,0.027693748474121094,0.011787843843922018,-0.0025802978070714744,0.03407182900118642,0.8137815555557608,62,126976,1040.1283052,4063232
735.49,1230.4631326899998,3987,0.0028380846920151694,0.02801685333251953,0.002947752457112074,-0.0025349720166559565,0.029532275267411024,0.8553992910776287,63,129024,1056.5647263,4128768
720.05,1267.60087996,3993,0.0027955305459419523,0.027432823181152345,-0.008407630771398545,-0.002426549541269196,0.03192636451567523,0.8067253068555147,64,131072,1072.9756756000002,4194304
716.2,1256.0878054500001,3965,0.002728762065005664,0.026941871643066405,-0.018636449659243225,-0.0024358009053685238,0.031487528374418615,0.8293861065991223,65,133120,1089.5052427,4259840
699.53,1265.7912624100002,3975,0.0028456213751333966,0.028352737426757812,-0.029260034998878838,-0.0025044191017514093,0.03271510874037631,0.8328172783600166,66,135168,1105.9895495,4325376
776.58,1459.0627172499997,3981,0.002859198705971603,0.028069305419921874,-0.04028595634736121,-0.002456153328967048,0.03018836914561689,0.8075424507725983,67,137216,1122.4528209,4390912
713.43,1366.90514537,3981,0.0028831783977634933,0.02855339050292969,-0.05110011752694845,-0.002381362233427353,0.03327507255016826,0.8416124188341201,68,139264,1138.9156434000001,4456448
735.39,1371.9875677200002,3937,0.002944113415939485,0.029370498657226563,-0.06147526823915541,-0.002536435394176806,0.03068985472782515,0.8542044196045027,69,141312,1155.5603452,4521984
792.97,1618.1126634600002,3958,0.0029304912461201407,0.029335975646972656,-0.07178994417190551,-0.0024217509548179806,0.03238310853485018,0.797737899934873,70,143360,1172.1172694000002,4587520
713.05,1483.9483667900006,3989,0.002870105711110859,0.02775421142578125,-0.08233952322043478,-0.002398647664085729,0.03571788965491578,0.8090729149058461,71,145408,1188.5476409,4653056
719.4,1513.7297565499998,3987,0.0029248331390109143,0.029355430603027345,-0.09094762736931443,-0.0024670442369824743,0.03231616973062046,0.8081426615826786,72,147456,1204.9837354000001,4718592
703.47,1515.7857153400003,3989,0.0029899128943426142,0.030954742431640626,-0.09668872407637537,-0.00244016051365179,0.03600222149398178,0.7536557766143233,73,149504,1221.411266,4784128
809.32,1823.68049816,4011,0.00293131446784988,0.029253387451171876,-0.10597553048282862,-0.0023160076576459686,0.03334707624744624,0.7900301953777671,74,151552,1237.7483719000002,4849664
788.14,1768.4979099799998,3982,0.002955363982686709,0.029842948913574217,-0.11582872495055199,-0.002463594885193743,0.033226343506248666,0.813095769379288,75,153600,1254.2067598,4915200
680.96,1563.1917806600004,3991,0.0029933487524232503,0.030342674255371092,-0.12436466752551496,-0.002504285423856345,0.035887843079399316,0.7753573694266379,76,155648,1270.6268455000002,4980736
776.04,1858.6652531400002,3984,0.002982957700080428,0.03038921356201172,-0.1332598533015698,-0.002385445165418787,0.035844683699542655,0.7437774095218629,77,157696,1287.0747614000002,5046272
726.11,1801.5251853500001,3980,0.002921319435008697,0.02901744842529297,-0.14208347913809122,-0.002383351754906471,0.0369120444287546,0.8062219129875302,78,159744,1303.5402818,5111808
778.98,1894.0274368,3977,0.0031369354955560224,0.03196563720703125,-0.14986565350554884,-0.0023945401240780483,0.03327726706047542,0.8286727278027683,79,161792,1320.0198621000002,5177344
758.07,1971.3123018200004,4003,0.0030597752174874324,0.030681800842285157,-0.15861119856126607,-0.0024540491016523448,0.03713594020809978,0.7497771922964602,80,163840,1336.6375972,5242880
728.09,1875.8883611899998,3986,0.0031025894636754125,0.031215667724609375,-0.16881761620752514,-0.002439174560640822,0.03716449325438589,0.818008406739682,81,165888,1353.0789212,5308416
762.26,1985.9237209600003,3982,0.003091520420930284,0.03128376007080078,-0.17877971306443213,-0.00242474900878733,0.03545195116312243,0.8434967405162752,82,167936,1369.536664,5373952
746.96,1926.9634091299997,3978,0.003065692240291423,0.031210708618164062,-0.18668651282787324,-0.0022155427937832427,0.03595312442630529,0.8208691810257733,83,169984,1386.0094193,5439488
792.01,2235.4185209700004,3986,0.0032561196878325323,0.03374958038330078,-0.1951712504029274,-0.002366895762679633,0.036502007220406085,0.5986302346922457,84,172032,1402.4519289,5505024
833.55,2379.0105576799997,3999,0.0031551085052511805,0.03223495483398438,-0.2054356430657208,-0.0023625076057214754,0.035203137894859536,0.7327643870841711,85,174080,1418.8403167000001,5570560
745.2,2116.3934442299997,3990,0.003128492101344006,0.03162956237792969,-0.21703340988606215,-0.0022838796605356036,0.03805867843911983,0.7961151807103306,86,176128,1435.2631751000001,5636096
732.4,2171.2242243199994,3964,0.003248348863064183,0.03348064422607422,-0.22741677141748368,-0.00242053762631258,0.03721093049971387,0.7430733980145305,87,178176,1451.7944281,5701632
751.52,2225.97911799,3982,0.0030064567729449648,0.03052692413330078,-0.2357069636695087,-0.002266138810227858,0.03580455395858735,0.7987209520302713,88,180224,1468.2522067,5767168
808.95,2380.40901939,4009,0.0031845295448593284,0.032721328735351565,-0.24493230055086315,-0.0022097685032349546,0.03495201719924808,0.8548597638029605,89,182272,1484.6003096000002,5832704
855.09,2481.99421607,4001,0.00350413078341662,0.036594390869140625,-0.25544501580297946,-0.002512490581466409,0.03172806881484576,0.8686248057754711,90,184320,1500.9785537,5898240
795.95,2425.1369132199998,4012,0.003144939600452827,0.03189659118652344,-0.26525733824819325,-0.00220815495995339,0.03643973004654981,0.7976701254025101,91,186368,1517.3110546,5963776
825.16,2520.6364469300006,4007,0.0031092918024039347,0.031889724731445315,-0.27133680796250703,-0.0023354735982138663,0.03497187049360946,0.8106604544911533,92,188416,1533.6645386,6029312
884.08,2765.8778001999995,3961,0.003210707949375872,0.03287010192871094,-0.28059165086597204,-0.0022541977137734647,0.03461382585228421,0.8147230816539377,93,190464,1550.2080264,6094848
820.59,2515.62395221,3979,0.0033414639692569232,0.03464431762695312,-0.28992061372846367,-0.002410316013265401,0.03307182100834325,0.877253903192468,94,192512,1566.6793027,6160384
823.44,2531.0918955600005,3995,0.0031532087765821183,0.03221397399902344,-0.2968077580444515,-0.002326271125639323,0.03525107832392678,0.8312894193688407,95,194560,1583.0813228000002,6225920
855.01,2792.6963612399995,4011,0.003086718612411192,0.031138229370117187,-0.3059380008839071,-0.0021076390577945857,0.03428295667399652,0.6887366712559014,96,196608,1599.4208737000001,6291456
887.43,2910.2597517099994,4000,0.003142498627406767,0.0323272705078125,-0.3131860095076263,-0.0021514933985599784,0.03506713862880133,0.8044459471246228,97,198656,1615.8036829,6356992
809.41,2691.7808581699996,4017,0.003443363556712933,0.0365631103515625,-0.31997872022911905,-0.002264473179820925,0.0347882121510338,0.7635204582009465,98,200704,1632.1189924,6422528
776.81,2535.66133322,3994,0.0032063021905802394,0.03312740325927734,-0.326395180914551,-0.0023665704924496823,0.03358953812276013,0.8687757301377133,99,202752,1648.5257979,6488064
856.59,2939.5666375400006,3606,0.003277997270700421,0.03430805206298828,-0.33412473518401387,-0.0023120212685171283,0.03486991004901938,0.7650664024520666,100,204800,1666.7010911,6553600
819.79,2804.035205190001,3949,0.003244569489164212,0.03402690887451172,-0.34183355728164316,-0.0022992701284238136,0.035061285586562005,0.7794076163787395,101,206848,1683.2941635,6619136
805.76,2782.728394609999,3884,0.003277849681626672,0.034464454650878905,-0.3469961151480675,-0.0022320941992802546,0.0362354917160701,0.8051607490517199,102,208896,1700.164402,6684672
810.6,2754.6695585399993,3848,0.0032415961358385178,0.033024024963378903,-0.35506919817999005,-0.0022456109305494464,0.034204079705523326,0.8088965035043657,103,210944,1717.1962775000002,6750208
821.59,2846.15341103,3678,0.0033836862016958383,0.035400009155273436,-0.36410991186276076,-0.002288889606097655,0.03282103984383866,0.8004145016428084,104,212992,1735.0147144,6815744
868.72,3066.0674758600003,3864,0.003270741191308347,0.03447914123535156,-0.37083407109603284,-0.0021871906052183475,0.03283594560925849,0.7500699200667441,105,215040,1751.9757493000002,6881280
853.96,3126.84253694,3863,0.0031399403073504016,0.032254600524902345,-0.375873701646924,-0.002295692487678025,0.03362932143500075,0.7215980781707912,106,217088,1768.941558,6946816
877.44,3251.3470023100003,3925,0.003218511490004181,0.033923912048339847,-0.37944819079712033,-0.0022056984820665094,0.03285367104690522,0.7446080468595028,107,219136,1785.6392110000002,7012352
859.04,3149.20212336,3838,0.0034426032354137243,0.036803245544433594,-0.3836478367447853,-0.0021619996019580866,0.032217675313586366,0.648382234480232,108,221184,1802.7139001,7077888
851.72,3208.238842670001,3919,0.0035349349528299824,0.03809432983398438,-0.38847029898315666,-0.002150706852262374,0.03488299903692678,0.6537679533939809,109,223232,1819.4361384000001,7143424
855.99,3213.40195403,3922,0.0033026448760626994,0.034522628784179686,-0.39600851517170665,-0.0020772739711901523,0.031789180252235386,0.7090774476993829,110,225280,1836.1469646,7208960
886.27,3335.0593486199996,3928,0.00322459541779773,0.033720970153808594,-0.4017788550816476,-0.0022036700502212625,0.032947627815883604,0.6947705297265202,111,227328,1852.8313451000001,7274496
907.22,3441.1941389,3918,0.0033844845516935304,0.035382843017578124,-0.4063065675087273,-0.002296038733038586,0.03314461464178749,0.757727175205946,112,229376,1869.5572061,7340032
901.08,3413.983200649999,3906,0.0034895252032651784,0.037100028991699216,-0.41110185757279394,-0.0023018524083454396,0.029688011552207173,0.7907673852052539,113,231424,1886.3332355,7405568
874.06,3432.0404395299997,3915,0.003206192094890955,0.033630752563476564,-0.41750930780544876,-0.0020668783035944216,0.032552718749502677,0.5406116519123316,114,233472,1903.0741705,7471104
852.26,3334.6389538999997,3954,0.0034952151159846796,0.036896896362304685,-0.4242867912165821,-0.0021677051539882087,0.03365205681766383,0.5455601301975548,115,235520,1919.647686,7536640
864.92,3425.6575933300005,3953,0.0033698901764858515,0.03499107360839844,-0.4314182336442173,-0.002091392141301185,0.034452590689761566,0.5877738854847848,116,237568,1936.2246675000001,7602176
890.42,3596.66360698,3903,0.003270648431055624,0.03441925048828125,-0.43956468822434547,-0.0020404578506713735,0.02989668896771036,0.19661616403609514,117,239616,1953.0144563000001,7667712
925.45,3656.3075214200007,3893,0.003639597701567713,0.03927936553955078,-0.44558950047940016,-0.0021943555067991836,0.030836553464177997,0.7586197431664914,118,241664,1969.8458386,7733248
868.55,3461.1026799300002,3893,0.0034725896817758744,0.036645126342773435,-0.45228034472092987,-0.0021829935285495594,0.032692402269458395,0.7337684643454849,119,243712,1986.6801631,7798784
919.29,3697.2153254600007,3899,0.0032150426095538627,0.03339328765869141,-0.4588979873806238,-0.0020203115465847075,0.029496550501789898,0.7407872411422431,120,245760,2003.4862677,7864320
916.92,3676.1753973200002,3981,0.003280951460971457,0.033666229248046874,-0.4662876288406551,-0.001997006523379241,0.03046864417847246,0.7464422243647277,121,247808,2019.9478815,7929856
928.74,3747.8680538399994,3990,0.003449098603335217,0.03584766387939453,-0.47445194497704507,-0.0019957210832217244,0.02983784954994917,0.7812339754309505,122,249856,2036.3713474,7995392
902.74,3746.866806,3998,0.003444439061809633,0.036339950561523435,-0.48092376459389924,-0.0020844915979978396,0.03225684762583114,0.715071825357154,123,251904,2052.7612990000002,8060928
933.55,3797.93131287,3763,0.0035458175243218933,0.038059425354003903,-0.4846726805903018,-0.0021822116286784876,0.028003530943533406,0.822332957223989,124,253952,2070.1777318,8126464
900.18,3721.81166843,3889,0.0033779349748504356,0.035162925720214844,-0.48871507700532674,-0.002109443297376856,0.03188392226002179,0.721908000856638,125,256000,2087.0286955,8192000
895.17,3627.96379664,3902,0.0036239690785839036,0.03885498046875,-0.4945270992815495,-0.002287514894123888,0.030599986942252144,0.810879017226398,126,258048,2103.8220206,8257536
933.96,3802.0656558099995,3859,0.00324484180983452,0.033117485046386716,-0.5016433359123766,-0.002004002785179182,0.02812764937407337,0.843910584016703,127,260096,2120.8021759000003,8323072
912.52,3735.7871596399996,3904,0.0033209308304312742,0.03468818664550781,-0.5077693121507764,-0.0021370352820667903,0.029917266202392056,0.7381043036002666,128,262144,2137.586951,8388608
873.55,3703.6436295399994,3865,0.0034390094289937466,0.03645534515380859,-0.5147781025618314,-0.0020213163676089606,0.0328130449866876,0.6478250733576715,129,264192,2154.5423943,8454144
855.37,3639.78423778,3851,0.0035875731016280937,0.03858203887939453,-0.5216435950249434,-0.002045610686764121,0.031569851364474745,0.7523565769195557,130,266240,2171.5584289,8519680
928.55,3918.955849280001,3890,0.003594487150433222,0.03895549774169922,-0.5282569078728556,-0.002038922456995351,0.02933848080574535,0.5436846142634749,131,268288,2188.405459,8585216
874.98,3730.33975795,3897,0.0034724536235847454,0.03663063049316406,-0.5335357807576656,-0.002037958221626468,0.029601998231373727,0.7391233572270721,132,270336,2205.2220363,8650752
875.33,3742.6909432400003,3879,0.0033575623467205816,0.03524036407470703,-0.5375330241397023,-0.0021749089057266245,0.03200424266979098,0.6781713775824756,133,272384,2222.1181724000003,8716288
901.7,3829.45613296,3935,0.003632963351792108,0.038385200500488284,-0.5440018409863114,-0.0023292028472496895,0.02838586103753187,0.8383097280981019,134,274432,2238.7731646,8781824
917.12,3856.4776986499996,3929,0.0034522521750991464,0.03630485534667969,-0.5520946454256773,-0.002204634535155492,0.028445919108344243,0.7669607954565436,135,276480,2255.4535691,8847360
932.39,4024.2953586300005,3873,0.003620216948176003,0.03903217315673828,-0.5561853809282183,-0.002144672699068906,0.029183705599280074,0.7439860071055591,136,278528,2272.3726773,8912896
954.35,4180.60374414,3943,0.0033739808681863834,0.035867500305175784,-0.5600806629285217,-0.0020316169553552753,0.028606899396982043,0.563389974553138,137,280576,2288.9916926,8978432
970.89,4227.81649373,3891,0.003743447112989751,0.040574073791503906,-0.56591129116714,-0.002079863363178447,0.02844183167908341,0.8167556516127661,138,282624,2305.8332198000003,9043968
962.94,4194.99234239,3982,0.003550668501110626,0.03865528106689453,-0.5703622551634908,-0.0021410125216789313,0.0275263553194236,0.5215038378722966,139,284672,2322.2921141,9109504
960.41,4307.66775615,3906,0.0033479997543131427,0.035431289672851564,-0.5730325160548091,-0.0019781364775553812,0.028673493821406736,0.3710313198156655,140,286720,2339.0681328,9175040
917.54,4085.1196605100004,3827,0.003438973217001853,0.03658428192138672,-0.5782780583947897,-0.002091075819407706,0.028981948137516155,0.7079421230591834,141,288768,2356.190549,9240576
915.89,4013.276943959999,3846,0.0035646928344610905,0.038477325439453126,-0.5816668454557657,-0.0020815988907997964,0.02913290817523375,0.7517273250967265,142,290816,2373.2311733,9306112
917.63,4020.6814179800003,3867,0.0037116831998139526,0.039239692687988284,-0.5873595423996448,-0.0020912129897624255,0.02820421761716716,0.8056526694912464,143,292864,2390.1789472,9371648
934.11,4145.325372480001,3952,0.003593132287254882,0.038059234619140625,-0.5940048191696405,-0.001961869878869038,0.028559771430445836,0.7152760164346545,144,294912,2406.760248,9437184
901.64,3995.0746817900003,4000,0.0033400339902633592,0.035223960876464844,-0.5984928818419576,-0.002015995716283214,0.02894744650111534,0.7646632806397975,145,296960,2423.1447274,9502720
938.72,4181.04244976,3966,0.00329730808177892,0.03399314880371094,-0.6017038315534592,-0.0019957774362410418,0.027941343875136228,0.6422264887019992,146,299008,2439.6693912,9568256
923.36,4163.272141509999,3953,0.0036288302326830243,0.03887672424316406,-0.6069034721702338,-0.0022274283965089126,0.028445703149191103,0.7392485625576228,147,301056,2456.2488556000003,9633792
939.54,4170.77325515,4020,0.0035405872236658337,0.037573623657226565,-0.6099611304700374,-0.00199566825212969,0.027944005257450045,0.790168031770736,148,303104,2472.5485785,9699328
921.05,4117.56640865,3996,0.0034982395448500854,0.03755245208740234,-0.6115333583205939,-0.0021013204596783907,0.028507997404085474,0.8130635565146804,149,305152,2488.9462173,9764864
936.84,4209.46698118,4040,0.0035030611216604344,0.037335777282714845,-0.6141474638134241,-0.0019494858446705622,0.026831464597489686,0.5918102209456265,150,307200,2505.16728,9830400
940.13,4271.58882659,4025,0.0038198206179834793,0.04144001007080078,-0.6192149691283703,-0.002108548630712903,0.0273504929500632,0.7491536127403379,151,309248,2521.4501072000003,9895936
953.73,4311.63106931,4016,0.003559526658823792,0.038394927978515625,-0.624993484839797,-0.0020147263927356106,0.02762322706694249,0.7316849214490503,152,311296,2537.7690918000003,9961472
959.72,4374.612205220001,4022,0.0034013415621138797,0.036257362365722655,-0.629396828263998,-0.0019337987848302874,0.027596456196624784,0.5058093665167689,153,313344,2554.0627023,10027008
957.79,4393.41136052,4055,0.0037467883137629805,0.04105243682861328,-0.6317402379587292,-0.0019596440048189833,0.026055255270330237,0.71548981978558,154,315392,2570.2251451,10092544
958.13,4390.17382459,4048,0.003664462770401331,0.039048385620117185,-0.6348614810034633,-0.002019653341267258,0.02609459005179815,0.7758128709625453,155,317440,2586.4154224,10158080
915.21,4202.69994998,4033,0.0036484412525503,0.03957366943359375,-0.6398973539471626,-0.002150765914848307,0.029138235683785752,0.6361833198927342,156,319488,2602.6657623,10223616
900.93,4175.38629947,4040,0.00347490646540681,0.03711700439453125,-0.6427073445171118,-0.0019462336727883666,0.028932614129735156,0.6656804707832634,157,321536,2618.8872443,10289152
