eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
762.13,1097.41282933,3911,0.002759147756877872,0.026455116271972657,0.07591006644070149,-0.00253769791816012,0.025943047035252676,0.7919537707231938,58,118784,978.6816434,3801088
701.75,1053.31841602,3920,0.0026559864448719647,0.025646209716796875,0.0618055178783834,-0.0023772767541231587,0.027282703231321648,0.7765251825097949,59,120832,995.3973179,3866624
730.06,1114.78043157,3933,0.0028843801956314257,0.027892684936523436,0.04836477497592569,-0.002491302126873052,0.02823456351761706,0.7808779346756637,60,122880,1012.061483,3932160
725.33,1169.3217135600003,3912,0.002754670390992809,0.026616287231445313,0.03317703460343182,-0.002466544648996205,0.02827814090414904,0.7561167294159532,61,124928,1028.8134757999999,3997696
755.85,1222.94653992,3934,0.002735915744731224,0.02678089141845703,0.021416903613135217,-0.002496119578790967,0.02626089776167646,0.7964932745322585,62,126976,1045.471751,4063232
774.84,1275.17325537,3921,0.0026623881825759386,0.02541770935058594,0.010057260422036052,-0.002449106582935201,0.027283810399239883,0.7923103315290063,63,129024,1062.1835159,4128768
778.61,1305.93800655,3944,0.002892701412433995,0.028894805908203126,-0.0017940927296876906,-0.0024481781449139815,0.02706148732104339,0.7826461441349238,64,131072,1078.7977475,4194304
744.24,1307.54741481,3939,0.002923651900051793,0.029058837890625,-0.012400086736306548,-0.0025722922062414,0.02858589970273897,0.7671401902101934,65,133120,1095.4361963,4259840
766.08,1326.94859814,3934,0.002939879895918154,0.029685592651367186,-0.02335602669045329,-0.002584905692310713,0.026271147141233086,0.8242398689966649,66,135168,1112.0961844,4325376
732.06,1266.2118347199998,3937,0.00288410557809102,0.02880687713623047,-0.03326272391714156,-0.0025382693631399887,0.02993858742993325,0.8273601355031133,67,137216,1128.7414626,4390912
753.43,1346.2167636800002,3927,0.002918390596736457,0.029839324951171874,-0.043106243619695304,-0.002626633254112676,0.028339926537591965,0.8174239815911278,68,139264,1145.4304683,4456448
718.3,1313.73028003,3934,0.002974882574095428,0.029856491088867187,-0.055647298507392404,-0.0025178211864840703,0.02946213367395103,0.811292329011485,69,141312,1162.087056,4521984
725.61,1335.8901175600001,3924,0.00295082482100052,0.030120849609375,-0.06635299022309482,-0.0024618637711682823,0.029991325276205315,0.8069037735462189,70,143360,1178.7886923,4587520
766.63,1447.1942882100002,3921,0.0029140491598680794,0.030240440368652345,-0.07320035463199019,-0.0025194351583195385,0.028169625997543336,0.7823474490083754,71,145408,1195.5002226,4653056
782.34,1539.8002791999997,3932,0.0030260065415484753,0.030693244934082032,-0.08252626191824675,-0.0025970962520659668,0.0295269152673427,0.7667784696444869,72,147456,1212.1657574,4718592
769.99,1526.75618945,3927,0.0028651376276117805,0.02874164581298828,-0.09275400200858712,-0.002443459634014289,0.030396957404445858,0.7836739687714726,73,149504,1228.8529919,4784128
701.12,1402.6690086399997,3924,0.002965855914427347,0.029924583435058594,-0.10302073298953474,-0.00240722650414682,0.030523519252892584,0.765662391204387,74,151552,1245.5544166,4849664
767.15,1580.63910576,3931,0.002885518361356368,0.028473281860351564,-0.11427988461218774,-0.00249810585501109,0.02912954015773721,0.7988748042378575,75,153600,1262.2242701,4915200
778.26,1525.0071966499997,3921,0.003069323355502003,0.031089401245117186,-0.12577557675540446,-0.0025452323301578873,0.024816743220435457,0.8890021019382403,76,155648,1278.9366002,4980736
795.43,1595.0092334499998,3933,0.0031840728392099602,0.03322315216064453,-0.13590410621836782,-0.002598332872366882,0.027264713222393766,0.8253538577584549,77,157696,1295.5970083,5046272
795.36,1687.0277036500001,3931,0.0030876365905348163,0.031893348693847655,-0.1449265643954277,-0.002463855461064668,0.02691964346449822,0.8418571684742346,78,159744,1312.2690496,5111808
796.31,1659.80064087,3945,0.0030605606232114975,0.03241157531738281,-0.1523077917750925,-0.002582774513575714,0.02806835818919353,0.8461887437151745,79,161792,1328.878665,5177344
799.07,1766.3985373199998,3899,0.0030409591138666823,0.03119373321533203,-0.15879296683706343,-0.0024922994489315897,0.031026710727019235,0.7010322930756956,80,163840,1345.6857863,5242880
813.49,1739.0812798700001,3937,0.003122905060108425,0.03249664306640625,-0.16684322678484023,-0.002514360129862325,0.026907049323199317,0.8683275021845475,81,165888,1362.3316121,5308416
766.8,1725.0494232999997,3947,0.003044940594946358,0.031345558166503903,-0.17597991721704603,-0.002460374241854879,0.031453904428053646,0.7563344974070787,82,167936,1378.9328394,5373952
769.19,1736.0825755500002,3901,0.00303051426167598,0.03053455352783203,-0.18553868951275945,-0.0023857498923462116,0.028700288821710274,0.8516399698331952,83,169984,1395.731274,5439488
770.62,1738.06359054,3913,0.003031142626459502,0.03038368225097656,-0.19423198206350206,-0.0023991146957996535,0.031511188246076925,0.7814896057359875,84,172032,1412.4802389,5505024
809.95,1883.0993027199997,3622,0.0032011229781071767,0.032826995849609374,-0.2049013520590961,-0.0025603368041629436,0.028574550431221722,0.8548032384365797,85,174080,1430.574712,5570560
791.11,1838.6416875399998,3801,0.0029372342573250787,0.02989025115966797,-0.2150362522341311,-0.002368018345441669,0.030244574311655014,0.7976931710727513,86,176128,1447.8170531,5636096
821.93,1919.2897456800001,3915,0.00316613881163324,0.032927322387695315,-0.22301890468224883,-0.002517819355853135,0.028155958850402386,0.8533378831576556,87,178176,1464.5554757,5701632
815.93,2014.01688418,3939,0.0030096628551160623,0.030671119689941406,-0.2302250880282372,-0.0022946357832552165,0.031506255373824385,0.6797282353043557,88,180224,1481.1917538,5767168
769.23,1851.3181077599997,3935,0.002961103823860503,0.030032920837402343,-0.23657763740047813,-0.00241450382018229,0.029849725693929942,0.8550384668633342,89,182272,1497.8470978999999,5832704
783.38,1997.90813955,3939,0.003100027783001276,0.03168010711669922,-0.24322209181264043,-0.0023767182412484543,0.03088572439737618,0.7692766283173114,90,184320,1514.4864264,5898240
801.16,2004.51107556,3939,0.0031107626160280554,0.031697654724121095,-0.2520827411673963,-0.0025311645127658266,0.029112561151850968,0.8632732879836112,91,186368,1531.1250038,5963776
781.26,1922.7933822100001,3929,0.0032245925859060998,0.03317737579345703,-0.2614094899967313,-0.002440895743711735,0.029824411682784557,0.8570661678677425,92,188416,1547.8062199,6029312
804.02,2112.83776888,3936,0.003071859274996582,0.03149852752685547,-0.2703393048606813,-0.0023919936946185773,0.03111314186244272,0.7874530943110585,93,190464,1564.4558434,6094848
761.71,1972.1439353,3930,0.003306407109869545,0.03399028778076172,-0.27954365871846676,-0.002599475964598241,0.031002804212039336,0.8305766150122509,94,192512,1581.1325064,6160384
809.16,2070.3748790900004,3947,0.0030583814006500494,0.03094940185546875,-0.28771571852266786,-0.0023738999054330632,0.03142641902086325,0.8448743649292737,95,194560,1597.73621,6225920
799.39,2134.99064938,3933,0.0030060038255103967,0.03021831512451172,-0.29623672952875496,-0.0023248779149071196,0.030804687121417373,0.8516067554475739,96,196608,1614.4000488,6291456
795.47,2082.27617632,3937,0.0031646709516365374,0.03298892974853516,-0.30389695018529894,-0.00233661942256731,0.030904979928163812,0.8636588535970077,97,198656,1631.0445339999999,6356992
806.67,2196.5498887900003,3945,0.0032716359908758763,0.03410911560058594,-0.3118156477808952,-0.002369611305766739,0.03322591712931171,0.8225935632362962,98,200704,1647.6550258,6422528
808.2,2227.67852611,3929,0.0033718561891386495,0.03603057861328125,-0.3201589211821556,-0.002460614583833376,0.030896460090298207,0.8390522054862231,99,202752,1664.3330879,6488064
850.36,2371.58683568,3926,0.0031148697232640864,0.031696510314941403,-0.32827315740287305,-0.002436664651031606,0.032056676491629334,0.8538563050562515,100,204800,1681.0241361,6553600
820.61,2335.93589914,3940,0.00312673758739695,0.032396888732910155,-0.335145999584347,-0.002346118352943449,0.03163725272170268,0.85475248566363,101,206848,1697.6584446,6619136
819.09,2376.46738507,3944,0.0031773497512833484,0.03280220031738281,-0.34159997636452316,-0.0024056739690422545,0.033487929141847415,0.8305971689289435,102,208896,1714.2733585,6684672
798.04,2353.35932967,3927,0.0031873808939632264,0.03308391571044922,-0.34796589724719523,-0.0022546579228219345,0.03601983359549195,0.8076660881051794,103,210944,1730.9629224,6750208
749.23,2216.01151812,3916,0.0031903550648260844,0.033041191101074216,-0.35479000452905896,-0.002329737219042727,0.03404875465203076,0.8600416152039543,104,212992,1747.6990388,6815744
822.92,2448.8995174799998,3917,0.0033194514526787068,0.0347015380859375,-0.3620451188646257,-0.0023054695222526787,0.031331207015318795,0.8582179930992424,105,215040,1764.4277595,6881280
827.27,2562.11910007,3935,0.0031889733530217406,0.033378982543945314,-0.3698152503930032,-0.002383344170084456,0.036509663693141195,0.8013873420190066,106,217088,1781.0814472,6946816
858.14,2670.3886874100003,3924,0.0032857453369796704,0.03365345001220703,-0.3796231591142714,-0.0024188813880755334,0.032712718017864975,0.852939468040131,107,219136,1797.7797764,7012352
844.43,2630.0043668700005,3932,0.003257447548120513,0.03349494934082031,-0.38911352688446643,-0.0023111629838240334,0.03339845323935151,0.8506320586660877,108,221184,1814.4462389,7077888
848.72,2682.20690143,3930,0.0032304116025947765,0.03352069854736328,-0.39540784219279884,-0.0022599502546654547,0.0321877219597809,0.8562151957536116,109,223232,1831.1203034,7143424
863.01,2750.5666377499997,3931,0.0032087655426412454,0.03311729431152344,-0.3997934987768531,-0.0022464575435151347,0.03593276129104197,0.858577417745255,110,225280,1847.7913409,7208960
789.87,2562.19098049,3944,0.0034625360564845805,0.037153434753417966,-0.4050061126239598,-0.0024074676774034744,0.036032997054280716,0.8557883219094947,111,227328,1864.4090293,7274496
843.45,2724.66176689,3945,0.0032716186352434473,0.03410072326660156,-0.4104527705349028,-0.0025113714116741905,0.03348472729558125,0.8912021647440269,112,229376,1881.01985,7340032
827.56,2644.5807515799997,3933,0.003495302000267865,0.036940574645996094,-0.4183145985007286,-0.0023741297987726283,0.03370024773757905,0.8463040064321831,113,231424,1897.6830706,7405568
849.2,2922.75723023,3937,0.0033354207989181026,0.03511333465576172,-0.4270992925390601,-0.0021739438067015725,0.0354683413694147,0.7812774097546935,114,233472,1914.3278562,7471104
853.09,2974.6189133999997,3961,0.003394008017610551,0.03581447601318359,-0.4351013437844813,-0.0022162484096043046,0.03409407353028655,0.790841273823753,115,235520,1930.8727145999999,7536640
915.76,3224.1290370599995,3660,0.003218590884802485,0.032960700988769534,-0.4434269515797496,-0.0021078050580399577,0.03428748390288092,0.7626358964014799,116,237568,1948.7789845,7602176
856.69,3073.3560966899995,3665,0.003406041626307782,0.036107444763183595,-0.45082206213846804,-0.0022002549441822337,0.037172930326778444,0.7912770454771817,117,239616,1966.661165,7667712
834.48,2944.5519953099997,3844,0.0033539504217654074,0.03503360748291016,-0.45691749108955265,-0.0022094202126027086,0.03169712779344991,0.8276281065074726,118,241664,1983.7112799,7733248
935.98,3416.22007766,3749,0.0034990618650415405,0.036801719665527345,-0.4633241421543062,-0.0020613565808162092,0.03455410315073095,0.8257899708813057,119,243712,2001.1895731,7798784
928.73,3360.1356583700003,3814,0.0033755530785616176,0.03588733673095703,-0.46953226812183857,-0.0023267452448635594,0.03349180152872577,0.7051639390643686,120,245760,2018.3707517999999,7864320
916.59,3409.890036,3851,0.003441249447974277,0.035803604125976565,-0.4782220317982137,-0.002126954924460733,0.03428435092791915,0.8187130816746503,121,247808,2035.3886163,7929856
932.76,3437.5568148099997,3940,0.0036916309169268565,0.039381790161132815,-0.4882804313674569,-0.0022464368877990635,0.033003716001985595,0.7703059330582619,122,249856,2052.020837,7995392
941.52,3581.9352271400003,3923,0.0033221704438664095,0.034527015686035153,-0.4954627171158791,-0.0019387113303309888,0.03479171185172163,0.7603652513120324,123,251904,2068.7257186,8060928
942.58,3596.70284371,3867,0.0033741968022501455,0.035146903991699216,-0.503140677511692,-0.0020721031352877615,0.034295078500872475,0.7826585134025663,124,253952,2085.6701701,8126464
910.92,3445.388436670001,3929,0.003402359438013492,0.035277175903320315,-0.5106252374127507,-0.0021198415037360975,0.03335434017935768,0.8262839909875765,125,256000,2102.3491595,8192000
881.83,3379.919291569999,3887,0.0035271006688146083,0.037299728393554686,-0.5171548709273338,-0.0022425555791414807,0.034193181060254575,0.8630261202575639,126,258048,2119.2076239,8257536
929.35,3499.6288453499997,3723,0.0034403514592019025,0.03690280914306641,-0.5219386173412204,-0.0021374335359723774,0.034651397698326036,0.8013145902659744,127,260096,2136.809124,8323072
933.03,3665.3329956600005,3879,0.0033237176257732855,0.0347198486328125,-0.5282836245372892,-0.0020768116421095327,0.033307081804377955,0.7566255735699088,128,262144,2153.7046164,8388608
956.66,3897.25040241,3925,0.0033345037119209358,0.03498001098632812,-0.5369957620278001,-0.001814756280873553,0.03566537206061184,0.3436231610365212,129,264192,2170.4004115,8454144
984.62,3909.6700606900004,3894,0.003554765994045306,0.03773651123046875,-0.5449972573667765,-0.0021487113095645326,0.03157778662862256,0.8537086300784722,130,266240,2187.2311571,8519680
964.67,3760.33597818,3937,0.003452031767132762,0.03613834381103516,-0.5526306996122002,-0.002024490508847521,0.03206129990285263,0.7864063614746556,131,268288,2203.8767155,8585216
908.42,3634.9392653099994,3860,0.0035705449826257682,0.03809566497802734,-0.5583429880440235,-0.002015988809580449,0.03507526507601142,0.7966399550903589,132,270336,2220.8527042,8650752
899.22,3673.60221988,3791,0.003505081285927984,0.03713245391845703,-0.5648696642369032,-0.002048414491582662,0.034280945284990594,0.7190426868852228,133,272384,2238.1379335,8716288
941.8,3859.5221505899995,3853,0.003382098787171158,0.03537311553955078,-0.5714387452229858,-0.0021114523959113287,0.0333384865662083,0.7632610997650773,134,274432,2255.1442087,8781824
895.61,3707.7441194999997,3832,0.0034764791348363745,0.03728065490722656,-0.5766948830336333,-0.002066014644151437,0.035136943368706854,0.757032207865268,135,276480,2272.245016,8847360
914.36,3690.88322842,3838,0.003408650957158515,0.035684967041015626,-0.5821532718837261,-0.0021033531324064826,0.032720537105342375,0.8627838298212737,136,278528,2289.31965,8912896
922.53,3655.20320777,3885,0.0034240677039539696,0.036157989501953126,-0.5859569286927581,-0.0021940745893516576,0.03063500394928269,0.8503869467414915,137,280576,2306.1857067,8978432
938.93,3744.9229551099997,3766,0.0035874117409511325,0.03838558197021484,-0.589214283041656,-0.002201139114185935,0.03099381390493363,0.8687628916930408,138,282624,2323.5875842,9043968
930.46,3884.66869615,3774,0.0033990008704135252,0.03627452850341797,-0.5945350956171751,-0.0020165259920759127,0.033244596287840975,0.7543452513869852,139,284672,2340.9500784,9109504
952.21,3985.699150589999,3754,0.0036361477814002992,0.0397003173828125,-0.6006078882142901,-0.002117126902885502,0.0316554433433339,0.7814238039078191,140,286720,2358.4070655,9175040
940.33,3933.860125049999,3801,0.0035167845678506643,0.03717937469482422,-0.6075798047706484,-0.0021934046970272904,0.032099382299929854,0.7736490994691849,141,288768,2375.6475477,9240576
951.97,3983.3372481699994,3852,0.003678408335483685,0.03998432159423828,-0.6143185513094067,-0.00197255461171153,0.030857194075360896,0.8132294475566596,142,290816,2392.658105,9306112
955.55,3865.01798862,3705,0.003702540430483349,0.040230178833007814,-0.6193498983979225,-0.00196641000748059,0.030873511865502225,0.8529971849173308,143,292864,2410.3477468,9371648
899.3,3731.2004291699996,3817,0.0034263001565057356,0.036561775207519534,-0.62315135858953,-0.001961383417074103,0.03218751194654033,0.7617075021844357,144,294912,2427.5184212999998,9437184
931.16,4009.9033552599994,3838,0.0034546866623634534,0.03702049255371094,-0.6272890930995345,-0.00191188355020131,0.03159834870020859,0.6987654468975961,145,296960,2444.5921389,9502720
943.48,4002.2522252999997,3805,0.0034712230445583655,0.03687744140625,-0.6321845931932331,-0.0019944915988162394,0.031017776869703084,0.8227180712623522,146,299008,2461.8130289,9568256
936.23,4017.72161852,3832,0.0035425760249813984,0.03795967102050781,-0.6380936784669757,-0.001894729020568775,0.033096102031413464,0.585207675024867,147,301056,2478.9138926,9633792
956.16,4139.0291798299995,3883,0.0035100413719937147,0.03805885314941406,-0.6403915528208017,-0.001983677737007383,0.030595223774435,0.8077699564630165,148,303104,2495.7912516,9699328
970.91,4066.6292463100003,3877,0.0035172184469628746,0.037674903869628906,-0.6426144832745194,-0.00199395511081093,0.029746355954557657,0.8516444201814011,149,305152,2512.6952859,9764864
925.99,3829.93424125,3875,0.0035808686905545984,0.03869895935058594,-0.646265827305615,-0.001996367290485068,0.030306525342166424,0.8240373035427183,150,307200,2529.6064687,9830400
892.73,3921.5100598599993,3879,0.0034939669517291437,0.037222862243652344,-0.6494819022715091,-0.002057839027111186,0.03340147882699966,0.704158524563536,151,309248,2546.4991169,9895936
906.62,3921.17463573,3869,0.003679158850042716,0.03959197998046875,-0.6536296460777521,-0.002271667684544809,0.029377742914948612,0.8442037427565083,152,311296,2563.436976,9961472
924.97,3960.7629958699995,3699,0.0036541706632710587,0.03908348083496094,-0.6601828455924987,-0.0021720436543546384,0.02952271546237171,0.8654399821069092,153,313344,2581.1529639,10027008
927.28,3997.157005430001,3771,0.0033993541585579956,0.035884666442871097,-0.6668034536764026,-0.002036818211490754,0.029892252245917916,0.7214256034698338,154,315392,2598.5312446,10092544
943.09,4182.97249542,3796,0.003431659346123389,0.03644123077392578,-0.6723378362134099,-0.00202658877678914,0.029723822721280158,0.7736232003197074,155,317440,2615.7959153,10158080
947.01,4145.80982029,3853,0.0036070290523703115,0.03943920135498047,-0.6776877593249082,-0.0019356464865268209,0.03035246267099865,0.8168240849627182,156,319488,2632.803937,10223616
932.97,4048.5946483099997,3808,0.003550046508488642,0.037675666809082034,-0.6824662523344159,-0.0020359418413136154,0.029467985965311527,0.786497034644708,157,321536,2650.0137666,10289152
951.07,4224.08414173,3778,0.0037043612458276345,0.040286827087402347,-0.6894886953756213,-0.002066311123780906,0.02922610643436201,0.772907682415098,158,323584,2667.3584836,10354688
